Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
110,0,Box,0,0,0,0,0,0
110,1,Box,-0.791067,0.986508,-1.5725,-0.0631132,-0.0107644,-0.195529
111,0,Box,0,0,0,0,0,0
111,1,Box,-0.792663,0.986329,-1.56924,-0.0957833,-0.0107471,0.195513
112,0,Box,0,0,0,0,0,0
112,1,Box,-0.793715,0.98615,-1.5725,-0.0631201,-0.0107643,-0.195529
113,0,Box,0,0,0,0,0,0
113,1,Box,-0.795312,0.985971,-1.56924,-0.0957902,-0.010747,0.195513
114,0,Box,0,0,0,0,0,0
114,1,Box,-0.796364,0.985791,-1.5725,-0.063127,-0.0107644,-0.195529
115,0,Box,0,0,0,0,0,0
115,1,Box,-0.797961,0.985612,-1.56924,-0.0957972,-0.010747,0.195513
116,0,Box,0,0,0,0,0,0
116,1,Box,-0.799013,0.985433,-1.5725,-0.063134,-0.0107644,-0.195529
117,0,Box,0,0,0,0,0,0
117,1,Box,-0.80061,0.985254,-1.56924,-0.0958041,-0.010747,0.195513
118,0,Box,0,0,0,0,0,0
118,1,Box,-0.801662,0.985074,-1.5725,-0.0631409,-0.0107644,-0.195529
119,0,Box,0,0,0,0,0,0
119,1,Box,-0.803259,0.984895,-1.56924,-0.0958111,-0.010747,0.195513
120,0,Box,0,0,0,0,0,0
120,1,Box,-0.804311,0.984716,-1.5725,-0.0631479,-0.0107645,-0.195529
121,0,Box,0,0,0,0,0,0
121,1,Box,-0.805908,0.984537,-1.56924,-0.0958181,-0.0107469,0.195513
122,0,Box,0,0,0,0,0,0
122,1,Box,-0.806961,0.984357,-1.5725,-0.063155,-0.0107645,-0.195529
123,0,Box,0,0,0,0,0,0
123,1,Box,-0.808558,0.984178,-1.56924,-0.0958252,-0.0107469,0.195512
124,0,Box,0,0,0,0,0,0
124,1,Box,-0.809611,0.983999,-1.5725,-0.063162,-0.0107646,-0.195529
125,0,Box,0,0,0,0,0,0
125,1,Box,-0.811208,0.98382,-1.56924,-0.0958322,-0.0107469,0.195513
126,0,Box,0,0,0,0,0,0
126,1,Box,-0.812261,0.98364,-1.5725,-0.0631691,-0.0107645,-0.195529
127,0,Box,0,0,0,0,0,0
127,1,Box,-0.813858,0.983461,-1.56924,-0.0958393,-0.0107469,0.195512
128,0,Box,0,0,0,0,0,0
128,1,Box,-0.814911,0.983282,-1.5725,-0.0631762,-0.0107646,-0.195529
129,0,Box,0,0,0,0,0,0
129,1,Box,-0.816508,0.983103,-1.56924,-0.0958464,-0.0107468,0.195513
130,0,Box,0,0,0,0,0,0
130,1,Box,-0.817561,0.982923,-1.5725,-0.0631833,-0.0107646,-0.195529
131,0,Box,0,0,0,0,0,0
131,1,Box,-0.819159,0.982744,-1.56924,-0.0958535,-0.0107468,0.195512
132,0,Box,0,0,0,0,0,0
132,1,Box,-0.820212,0.982565,-1.5725,-0.0631904,-0.0107647,-0.195529
133,0,Box,0,0,0,0,0,0
133,1,Box,-0.82181,0.982385,-1.56924,-0.0958607,-0.0107468,0.195512
134,0,Box,0,0,0,0,0,0
134,1,Box,-0.822863,0.982206,-1.5725,-0.0631976,-0.0107647,-0.195529
135,0,Box,0,0,0,0,0,0
135,1,Box,-0.824461,0.982027,-1.56924,-0.0958678,-0.0107467,0.195512
136,0,Box,0,0,0,0,0,0
136,1,Box,-0.825514,0.981848,-1.5725,-0.0632048,-0.0107647,-0.195529
137,0,Box,0,0,0,0,0,0
137,1,Box,-0.827112,0.981668,-1.56924,-0.095875,-0.0107467,0.195512
138,0,Box,0,0,0,0,0,0
138,1,Box,-0.828166,0.981489,-1.5725,-0.063212,-0.0107647,-0.195529
139,0,Box,0,0,0,0,0,0
139,1,Box,-0.829764,0.98131,-1.56924,-0.0958823,-0.0107466,0.195512
140,0,Box,0,0,0,0,0,0
140,1,Box,-0.830818,0.98113,-1.5725,-0.0632192,-0.0107648,-0.195529
141,0,Box,0,0,0,0,0,0
141,1,Box,-0.832416,0.980951,-1.56924,-0.0958895,-0.0107467,0.195512
142,0,Box,0,0,0,0,0,0
142,1,Box,-0.833469,0.980772,-1.5725,-0.0632265,-0.0107648,-0.195529
143,0,Box,0,0,0,0,0,0
143,1,Box,-0.835068,0.98064,-1.56924,-0.0958968,-0.0107466,0.195512
144,0,Box,0,0,0,0,0,0
144,1,Box,-0.836122,0.980543,-1.5725,-0.0632337,-0.0107649,-0.195529
145,0,Box,0,0,0,0,0,0
145,1,Box,-0.83772,0.980549,-1.56924,-0.0959041,-0.0107466,0.195512
146,0,Box,0,0,0,0,0,0
146,1,Box,-0.838774,0.980506,-1.5725,-0.063241,-0.0107648,-0.195529
147,0,Box,0,0,0,0,0,0
147,1,Box,-0.840373,0.980534,-1.56924,-0.0959114,-0.0107465,0.195512
148,0,Box,0,0,0,0,0,0
148,1,Box,-0.841427,0.9805,-1.5725,-0.0632484,-0.0107649,-0.195529
149,0,Box,0,0,0,0,0,0
149,1,Box,-0.843025,0.980532,-1.56924,-0.0959187,-0.0107465,0.195512
150,0,Box,0,0,0,0,0,0
150,1,Box,-0.84408,0.980499,-1.5725,-0.0632557,-0.0107649,-0.195529
151,0,Box,0,0,0,0,0,0
151,1,Box,-0.845678,0.980532,-1.56924,-0.0959261,-0.0107465,0.195512
152,0,Box,0,0,0,0,0,0
152,1,Box,-0.846733,0.980499,-1.5725,-0.0632631,-0.010765,-0.195529
153,0,Box,0,0,0,0,0,0
153,1,Box,-0.848332,0.980532,-1.56924,-0.0959335,-0.0107465,0.195512
154,0,Box,0,0,0,0,0,0
154,1,Box,-0.849386,0.980499,-1.5725,-0.0632705,-0.0107649,-0.195529
155,0,Box,0,0,0,0,0,0
155,1,Box,-0.850985,0.980532,-1.56924,-0.0959409,-0.0107464,0.195512
156,0,Box,0,0,0,0,0,0
156,1,Box,-0.85204,0.980499,-1.5725,-0.0632779,-0.010765,-0.195529
157,0,Box,0,0,0,0,0,0
157,1,Box,-0.853639,0.980532,-1.56924,-0.0959483,-0.0107464,0.195512
158,0,Box,0,0,0,0,0,0
158,1,Box,-0.854694,0.980499,-1.5725,-0.0632854,-0.010765,-0.195529
159,0,Box,0,0,0,0,0,0
159,1,Box,-0.856293,0.980532,-1.56924,-0.0959558,-0.0107464,0.195512
160,0,Box,0,0,0,0,0,0
160,1,Box,-0.857348,0.980499,-1.5725,-0.0632928,-0.0107651,-0.195529
161,0,Box,0,0,0,0,0,0
161,1,Box,-0.858947,0.980532,-1.56924,-0.0959633,-0.0107464,0.195512
162,0,Box,0,0,0,0,0,0
162,1,Box,-0.860002,0.980499,-1.5725,-0.0633003,-0.0107651,-0.195529
163,0,Box,0,0,0,0,0,0
163,1,Box,-0.861602,0.980532,-1.56924,-0.0959708,-0.0107463,0.195512
164,0,Box,0,0,0,0,0,0
164,1,Box,-0.862657,0.980499,-1.5725,-0.0633079,-0.0107651,-0.195529
165,0,Box,0,0,0,0,0,0
165,1,Box,-0.864257,0.980532,-1.56924,-0.0959783,-0.0107463,0.195512
166,0,Box,0,0,0,0,0,0
166,1,Box,-0.865312,0.980499,-1.5725,-0.0633154,-0.0107651,-0.19553
167,0,Box,0,0,0,0,0,0
167,1,Box,-0.866912,0.980532,-1.56924,-0.0959858,-0.0107463,0.195512
168,0,Box,0,0,0,0,0,0
168,1,Box,-0.867967,0.980499,-1.5725,-0.0633229,-0.0107652,-0.19553
169,0,Box,0,0,0,0,0,0
169,1,Box,-0.869567,0.980532,-1.56924,-0.0959934,-0.0107462,0.195512
170,0,Box,0,0,0,0,0,0
170,1,Box,-0.870622,0.980499,-1.5725,-0.0633305,-0.0107652,-0.19553
171,0,Box,0,0,0,0,0,0
171,1,Box,-0.872222,0.980532,-1.56924,-0.096001,-0.0107462,0.195512
172,0,Box,0,0,0,0,0,0
172,1,Box,-0.873278,0.980499,-1.5725,-0.0633381,-0.0107652,-0.19553
173,0,Box,0,0,0,0,0,0
173,1,Box,-0.874878,0.980532,-1.56924,-0.0960086,-0.0107461,0.195512
174,0,Box,0,0,0,0,0,0
174,1,Box,-0.875934,0.980499,-1.5725,-0.0633458,-0.0107652,-0.19553
175,0,Box,0,0,0,0,0,0
175,1,Box,-0.877534,0.980532,-1.56924,-0.0960162,-0.0107461,0.195512
176,0,Box,0,0,0,0,0,0
176,1,Box,-0.87859,0.980499,-1.5725,-0.0633534,-0.0107653,-0.19553
177,0,Box,0,0,0,0,0,0
177,1,Box,-0.880191,0.980532,-1.56925,-0.0960239,-0.0107461,0.195512
178,0,Box,0,0,0,0,0,0
178,1,Box,-0.881247,0.980498,-1.5725,-0.0633611,-0.0107653,-0.19553
179,0,Box,0,0,0,0,0,0
179,1,Box,-0.882847,0.980532,-1.56925,-0.0960316,-0.0107461,0.195512
180,0,Box,0,0,0,0,0,0
180,1,Box,-0.883903,0.980498,-1.5725,-0.0633688,-0.0107654,-0.19553
181,0,Box,0,0,0,0,0,0
