Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
42,2,Box,5,2.42215,0.785,0,-7.0305,0
42,3,Box,0,-2.57785,0,0,-7.0305,0
42,4,Box,0.05,1.42215,0,0,-7.0305,0
43,0,Box,0,-10,0,0,0,0
43,1,Box,-5.14336,-8.00283,-0.00240787,11.9479,-0.000122776,-0.00331413
43,2,Box,5,2.30225,0.785,0,-7.194,0
43,3,Box,0,-2.69775,0,0,-7.194,0
43,4,Box,0.05,1.30225,0,0,-7.194,0
44,0,Box,0,-10,0,0,0,0
44,1,Box,-4.94538,-8.00283,-0.00246313,11.8785,-0.000121777,-0.00331553
44,2,Box,5,2.17963,0.785,0,-7.3575,0
44,3,Box,0,-2.82038,0,0,-7.3575,0
44,4,Box,0.05,1.17963,0,0,-7.3575,0
45,0,Box,0,-10,0,0,0,0
45,1,Box,-4.74856,-8.00283,-0.00251841,11.8092,-0.000120779,-0.00331692
45,2,Box,5,2.05428,0.785,0,-7.521,0
45,3,Box,0,-2.94573,0,0,-7.521,0
45,4,Box,0.05,1.05428,0,0,-7.521,0
46,0,Box,0,-10,0,0,0,0
46,1,Box,-4.5529,-8.00284,-0.00257372,11.7398,-0.000119795,-0.0033183
46,2,Box,5,1.9262,0.785,0,-7.6845,0
46,3,Box,0,-3.0738,0,0,-7.6845,0
46,4,Box,0.05,0.9262,0,0,-7.6845,0
47,0,Box,0,-10,0,0,0,0
47,1,Box,-4.35839,-8.00284,-0.00262904,11.6704,-0.000118793,-0.00331969
47,2,Box,5,1.7954,0.785,0,-7.848,0
47,3,Box,0,-3.2046,0,0,-7.848,0
47,4,Box,0.05,0.7954,0,0,-7.848,0
48,0,Box,0,-10,0,0,0,0
48,1,Box,-4.16504,-8.00284,-0.0026844,11.6011,-0.000117784,-0.0033211
48,2,Box,5,1.66188,0.785,0,-8.0115,0
48,3,Box,0,-3.33812,0,0,-8.0115,0
48,4,Box,0.05,0.661875,0,0,-8.0115,0
49,0,Box,0,-10,0,0,0,0
49,1,Box,-3.97285,-8.00284,-0.00273977,11.5317,-0.000116791,-0.00332249
49,2,Box,5,1.52562,0.785,0,-8.175,0
49,3,Box,0,-3.47438,0,0,-8.175,0
49,4,Box,0.05,0.525625,0,0,-8.175,0
50,0,Box,0,-10,0,0,0,0
50,1,Box,-3.78181,-8.00284,-0.00279517,11.4623,-0.000115788,-0.00332389
50,2,Box,5,1.38665,0.785,0,-8.3385,0
50,3,Box,0,-3.61335,0,0,-8.3385,0
50,4,Box,0.05,0.38665,0,0,-8.3385,0
51,0,Box,0,-10,0,0,0,0
51,1,Box,-3.59193,-8.00285,-0.00285059,11.393,-0.000114787,-0.00332529
51,2,Box,5,1.24495,0.785,0,-8.502,0
51,3,Box,0,-3.75505,0,0,-8.502,0
51,4,Box,0.05,0.24495,0,0,-8.502,0
