Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
78,1,Circle,-2.87812,-4.50046,0,-6.22176,0.0799006,0
78,2,Circle,2.1848,-4.49994,0,4.02529,0.0821823,0
78,3,Circle,0.693324,-1.3612,0,2.19648,3.78887,0
79,0,Box,0,-5,0,0,0,0
79,1,Circle,-2.98182,-4.50185,0,-6.22176,0.0668795,0
79,2,Circle,2.25189,-4.5013,0,4.02529,0.0650542,0
79,3,Circle,0.729932,-1.30078,0,2.19648,3.62537,0
80,0,Box,0,-5,0,0,0,0
80,1,Circle,-3.08552,-4.50346,0,-6.22176,0.0772964,0
80,2,Circle,2.31898,-4.50294,0,4.02529,0.0787567,0
80,3,Circle,0.76654,-1.24308,0,2.19648,3.46187,0
81,0,Box,0,-5,0,0,0,0
81,1,Circle,-3.18921,-4.5049,0,-6.22176,0.0689629,0
81,2,Circle,2.38606,-4.50435,0,4.02529,0.0677947,0
81,3,Circle,0.803148,-1.18811,0,2.19648,3.29837,0
82,0,Box,0,-5,0,0,0,0
82,1,Circle,-3.29291,-4.50647,0,-6.22176,0.0756297,0
82,2,Circle,2.45315,-4.50595,0,4.02529,0.0765643,0
82,3,Circle,0.839756,-1.13586,0,2.19648,3.13487,0
83,0,Box,0,-5,0,0,0,0
83,1,Circle,-3.39661,-4.50794,0,-6.22176,0.0702963,0
83,2,Circle,2.52024,-4.5074,0,4.02529,0.0695486,0
83,3,Circle,0.876364,-1.08634,0,2.19648,2.97137,0
84,0,Box,0,-5,0,0,0,0
84,1,Circle,-3.5003,-4.50949,0,-6.22176,0.074563,0
84,2,Circle,2.58733,-4.50896,0,4.02529,0.0751611,0
84,3,Circle,0.912972,-1.03954,0,2.19648,2.80787,0
85,0,Box,0,-5,0,0,0,0
85,1,Circle,-3.604,-4.51097,0,-6.22176,0.0711496,0
85,2,Circle,2.65442,-4.51044,0,4.02529,0.0706711,0
85,3,Circle,0.94958,-0.995468,0,2.19648,2.64437,0
86,0,Box,0,-5,0,0,0,0
86,1,Circle,-3.70769,-4.51251,0,-6.22176,0.0738803,0
86,2,Circle,2.7215,-4.51198,0,4.02529,0.0742631,0
86,3,Circle,0.986188,-0.95412,0,2.19648,2.48087,0
87,0,Box,0,-5,0,0,0,0
87,1,Circle,-3.81139,-4.514,0,-6.22176,0.0716958,0
87,2,Circle,2.78859,-4.51347,0,4.02529,0.0713895,0
87,3,Circle,1.0228,-0.915497,0,2.19648,2.31737,0
88,0,Box,0,-5,0,0,0,0
88,1,Circle,-3.91509,-4.51553,0,-6.22176,0.0734434,0
88,2,Circle,2.85568,-4.51501,0,4.02529,0.0736884,0
88,3,Circle,1.0594,-0.879599,0,2.19648,2.15387,0
89,0,Box,0,-5,0,0,0,0
89,1,Circle,-4.01878,-4.51704,0,-6.22176,0.0720453,0
89,2,Circle,2.92277,-4.5165,0,4.02529,0.0718493,0
89,3,Circle,1.09601,-0.846426,0,2.19648,1.99037,0
90,0,Box,0,-5,0,0,0,0
90,1,Circle,-4.12248,-4.51856,0,-6.22176,0.0731638,0
90,2,Circle,2.98986,-4.51803,0,4.02529,0.0733206,0
90,3,Circle,1.13262,-0.815979,0,2.19648,1.82687,0
91,0,Box,0,-5,0,0,0,0
91,1,Circle,-4.22617,-4.52007,0,-6.22176,0.072269,0
91,2,Circle,3.05695,-4.51953,0,4.02529,0.0721435,0
91,3,Circle,1.16923,-0.788256,0,2.19648,1.66337,0
92,0,Box,0,-5,0,0,0,0
92,1,Circle,-4.32987,-4.52159,0,-6.22176,0.0729848,0
92,2,Circle,3.12403,-4.52105,0,4.02529,0.0730852,0
92,3,Circle,1.20583,-0.763258,0,2.19648,1.49987,0
93,0,Box,0,-5,0,0,0,0
93,1,Circle,-4.43357,-4.5231,0,-6.22176,0.0724121,0
93,2,Circle,3.19112,-4.52256,0,4.02529,0.0723319,0
93,3,Circle,1.24244,-0.740985,0,2.19648,1.33637,0
94,0,Box,0,-5,0,0,0,0
94,1,Circle,-4.53726,-4.52461,0,-6.22176,0.0728703,0
94,2,Circle,3.25821,-4.52408,0,4.02529,0.0729345,0
94,3,Circle,1.27905,-0.721437,0,2.19648,1.17287,0
95,0,Box,0,-5,0,0,0,0
95,1,Circle,-4.64096,-4.52612,0,-6.22176,0.0725038,0
95,2,Circle,3.3253,-4.52559,0,4.02529,0.0724524,0
95,3,Circle,1.31566,-0.704614,0,2.19648,1.00937,0
96,0,Box,0,-5,0,0,0,0
96,1,Circle,-4.74465,-4.52764,0,-6.22176,0.072797,0
96,2,Circle,3.39239,-4.52711,0,4.02529,0.0728381,0
96,3,Circle,1.35227,-0.690516,0,2.19648,0.845872,0
97,0,Box,0,-5,0,0,0,0
97,1,Circle,-4.84835,-4.52915,0,-6.22176,0.0725624,0
97,2,Circle,3.45947,-4.52862,0,4.02529,0.0725295,0
97,3,Circle,1.38887,-0.679143,0,2.19648,0.682372,0
98,0,Box,0,-5,0,0,0,0
98,1,Circle,-4.95204,-4.53067,0,-6.22176,0.0727501,0
98,2,Circle,3.52656,-4.53014,0,4.02529,0.0727764,0
98,3,Circle,1.42548,-0.670496,0,2.19648,0.518872,0
99,0,Box,0,-5,0,0,0,0
99,1,Circle,-5.05574,-4.53218,0,-6.22176,0.0725999,0
99,2,Circle,3.59365,-4.53165,0,4.02529,0.0725789,0
99,3,Circle,1.46209,-0.664573,0,2.19648,0.355372,0
100,0,Box,0,-5,0,0,0,0
100,1,Circle,-5.15944,-4.5337,0,-6.22176,0.0727201,0
100,2,Circle,3.66074,-4.53316,0,4.02529,0.0727369,0
100,3,Circle,1.4987,-0.661375,0,2.19648,0.191872,0
101,0,Box,0,-5,0,0,0,0
101,1,Circle,-5.26313,-4.53521,0,-6.22176,0.072624,0
101,2,Circle,3.72783,-4.53468,0,4.02529,0.0726105,0
101,3,Circle,1.53531,-0.660902,0,2.19648,0.0283724,0
102,0,Box,0,-5,0,0,0,0
102,1,Circle,-5.36683,-4.53672,0,-6.22176,0.0727008,0
102,2,Circle,3.79491,-4.53619,0,4.02529,0.0727116,0
102,3,Circle,1.57191,-0.663154,0,2.19648,-0.135128,0
103,0,Box,0,-5,0,0,0,0
103,1,Circle,-5.47052,-4.53824,0,-6.22176,0.0726394,0
103,2,Circle,3.862,-4.5377,0,4.02529,0.0726307,0
103,3,Circle,1.60852,-0.668131,0,2.19648,-0.298628,0
104,0,Box,0,-5,0,0,0,0
104,1,Circle,-5.57422,-4.53975,0,-6.22176,0.0726885,0
104,2,Circle,3.92909,-4.53922,0,4.02529,0.0726954,0
104,3,Circle,1.64513,-0.675833,0,2.19648,-0.462128,0
105,0,Box,0,-5,0,0,0,0
105,1,Circle,-5.67792,-4.54126,0,-6.22176,0.0726492,0
105,2,Circle,3.99618,-4.54073,0,4.02529,0.0726437,0
105,3,Circle,1.68174,-0.68626,0,2.19648,-0.625628,0
106,0,Box,0,-5,0,0,0,0
106,1,Circle,-5.78161,-4.54278,0,-6.22176,0.0726807,0
106,2,Circle,4.06327,-4.54225,0,4.02529,0.0726851,0
106,3,Circle,1.71834,-0.699413,0,2.19648,-0.789128,0
107,0,Box,0,-5,0,0,0,0
107,1,Circle,-5.88531,-4.54429,0,-6.22176,0.0726555,0
107,2,Circle,4.13036,-4.54376,0,4.02529,0.072652,0
107,3,Circle,1.75495,-0.71529,0,2.19648,-0.952628,0
108,0,Box,0,-5,0,0,0,0
108,1,Circle,-5.989,-4.54581,0,-6.22176,0.0726756,0
108,2,Circle,4.19744,-4.54527,0,4.02529,0.0726784,0
108,3,Circle,1.79156,-0.733892,0,2.19648,-1.11613,0
109,0,Box,0,-5,0,0,0,0
109,1,Circle,-6.0927,-4.54732,0,-6.22176,0.0726595,0
109,2,Circle,4.26453,-4.54679,0,4.02529,0.0726572,0
109,3,Circle,1.82817,-0.755219,0,2.19648,-1.27963,0
110,0,Box,0,-5,0,0,0,0
