Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
84,1,Box,5.02293e-08,0.497278,8.58344e-08,6.51926e-08,-5.21541e-08,5.56341e-08
84,2,Box,1.1,0.497278,8.82934e-08,6.51926e-08,-5.21541e-08,5.87525e-08
84,3,Box,2.2,0.497278,9.35391e-08,6.14673e-08,-5.21541e-08,6.09395e-08
84,4,Box,3.3,0.497278,9.35391e-08,6.14673e-08,-5.21541e-08,6.09395e-08
84,5,Box,4.4,0.497278,9.35391e-08,6.14673e-08,-5.21541e-08,6.09395e-08
86,0,Box,0,-1,0,0,0,0
86,1,Box,5.24024e-08,0.497278,8.76889e-08,6.51926e-08,-5.21541e-08,5.56341e-08
86,2,Box,1.1,0.497278,9.02519e-08,6.51926e-08,-5.21541e-08,5.87525e-08
86,3,Box,2.2,0.497278,9.55704e-08,6.51926e-08,-5.21541e-08,6.09395e-08
86,4,Box,3.3,0.497278,9.55704e-08,6.51926e-08,-5.21541e-08,6.09395e-08
86,5,Box,4.4,0.497278,9.55704e-08,6.51926e-08,-5.21541e-08,6.09395e-08
88,0,Box,0,-1,0,0,0,0
88,1,Box,5.45755e-08,0.497278,8.95434e-08,6.51926e-08,-5.21541e-08,5.56341e-08
88,2,Box,1.1,0.497278,9.20484e-08,6.70552e-08,-5.21541e-08,5.11031e-08
88,3,Box,2.2,0.497278,9.76017e-08,6.89179e-08,-5.21541e-08,6.09395e-08
88,4,Box,3.3,0.497278,9.76017e-08,6.89179e-08,-5.21541e-08,6.09395e-08
88,5,Box,4.4,0.497278,9.76017e-08,6.89179e-08,-5.21541e-08,6.09395e-08
90,0,Box,0,-1,0,0,0,0
90,1,Box,5.67176e-08,0.497278,9.12931e-08,6.51926e-08,-5.96046e-08,4.69037e-08
90,2,Box,1.1,0.497278,9.32552e-08,7.07805e-08,-5.21541e-08,3.62019e-08
90,3,Box,2.2,0.497278,9.94468e-08,6.89179e-08,-5.21541e-08,5.53516e-08
90,4,Box,3.3,0.497278,9.94468e-08,6.89179e-08,-5.21541e-08,5.53516e-08
90,5,Box,4.4,0.497278,9.94468e-08,6.89179e-08,-5.21541e-08,5.53516e-08
92,0,Box,0,-1,0,0,0,0
92,1,Box,5.89838e-08,0.497278,9.32912e-08,6.70552e-08,-5.21541e-08,5.80796e-08
92,2,Box,1.1,0.497278,9.42756e-08,7.07805e-08,-5.21541e-08,3.0614e-08
92,3,Box,2.2,0.497278,1.01292e-07,6.89179e-08,-5.21541e-08,5.53516e-08
92,4,Box,3.3,0.497278,1.01292e-07,6.89179e-08,-5.21541e-08,5.53516e-08
92,5,Box,4.4,0.497278,1.01292e-07,6.89179e-08,-5.21541e-08,5.53516e-08
94,0,Box,0,-1,0,0,0,0
94,1,Box,6.11258e-08,0.497278,9.52272e-08,6.33299e-08,-5.21541e-08,5.80796e-08
94,2,Box,1.1,0.497278,9.52961e-08,7.07805e-08,-5.21541e-08,3.0614e-08
94,3,Box,2.2,0.497278,1.03137e-07,6.89179e-08,-5.21541e-08,5.53516e-08
94,4,Box,3.3,0.497278,1.03137e-07,6.89179e-08,-5.21541e-08,5.53516e-08
94,5,Box,4.4,0.497278,1.03137e-07,6.89179e-08,-5.21541e-08,5.53516e-08
96,0,Box,0,-1,0,0,0,0
96,1,Box,6.3361e-08,0.497278,9.7039e-08,6.89179e-08,-5.21541e-08,6.18049e-08
96,2,Box,1.1,0.497278,9.63166e-08,7.07805e-08,-5.21541e-08,3.0614e-08
96,3,Box,2.2,0.497278,1.04982e-07,6.89179e-08,-5.21541e-08,5.53516e-08
96,4,Box,3.3,0.497278,1.04982e-07,6.89179e-08,-5.21541e-08,5.53516e-08
96,5,Box,4.4,0.497278,1.04982e-07,6.89179e-08,-5.21541e-08,5.53516e-08
98,0,Box,0,-1,0,0,0,0
98,1,Box,6.55651e-08,0.497278,9.8975e-08,6.51926e-08,-5.21541e-08,5.80796e-08
98,2,Box,1.1,0.497278,9.7337e-08,7.07805e-08,-5.21541e-08,3.0614e-08
98,3,Box,2.2,0.497278,1.06827e-07,6.89179e-08,-5.21541e-08,5.53516e-08
98,4,Box,3.3,0.497278,1.06827e-07,6.89179e-08,-5.21541e-08,5.53516e-08
98,5,Box,4.4,0.497278,1.06827e-07,6.89179e-08,-5.21541e-08,5.53516e-08
100,0,Box,0,-1,0,0,0,0
100,1,Box,6.77072e-08,0.497278,1.00725e-07,6.51926e-08,-5.96046e-08,4.69037e-08
100,2,Box,1.1,0.497278,9.83575e-08,7.07805e-08,-5.21541e-08,3.0614e-08
100,3,Box,2.2,0.497278,1.08672e-07,6.89179e-08,-5.21541e-08,5.53516e-08
100,4,Box,3.3,0.497278,1.08672e-07,6.89179e-08,-5.21541e-08,5.53516e-08
100,5,Box,4.4,0.497278,1.08672e-07,6.89179e-08,-5.21541e-08,5.53516e-08
102,0,Box,0,-1,0,0,0,0
102,1,Box,6.99734e-08,0.497278,1.02723e-07,6.70552e-08,-5.21541e-08,5.80796e-08
102,2,Box,1.1,0.497278,9.9378e-08,7.07805e-08,-5.21541e-08,3.0614e-08
102,3,Box,2.2,0.497278,1.10517e-07,6.89179e-08,-5.21541e-08,5.53516e-08
